id,semantic_groups,uri,preflabel,name,synonyms,description
HP:0001332,phenotype,http://purl.obolibrary.org/obo/HP_0001332,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:2433,gene,https://identifiers.org/HGNC:2433,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0040140,phenotype,http://purl.obolibrary.org/obo/HP_0040140,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:14537,gene,https://identifiers.org/HGNC:14537,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0014776,phenotype,http://purl.obolibrary.org/obo/MONDO_0014776,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:1591,gene,https://identifiers.org/HGNC:1591,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0019501,phenotype,http://purl.obolibrary.org/obo/MONDO_0019501,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0007064,phenotype,http://purl.obolibrary.org/obo/HP_0007064,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0011299,phenotype,http://purl.obolibrary.org/obo/MONDO_0011299,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:26169,gene,https://identifiers.org/HGNC:26169,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:9449,gene,https://identifiers.org/HGNC:9449,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0015681,phenotype,http://purl.obolibrary.org/obo/MONDO_0015681,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0007415,phenotype,http://purl.obolibrary.org/obo/MONDO_0007415,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0008491,phenotype,http://purl.obolibrary.org/obo/MONDO_0008491,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010044,phenotype,http://purl.obolibrary.org/obo/MONDO_0010044,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0017140,phenotype,http://purl.obolibrary.org/obo/MONDO_0017140,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0019009,phenotype,http://purl.obolibrary.org/obo/MONDO_0019009,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0018546,phenotype,http://purl.obolibrary.org/obo/MONDO_0018546,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0012414,phenotype,http://purl.obolibrary.org/obo/MONDO_0012414,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0007540,phenotype,http://purl.obolibrary.org/obo/MONDO_0007540,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:16187,gene,https://identifiers.org/HGNC:16187,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0009790,phenotype,http://purl.obolibrary.org/obo/MONDO_0009790,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0017160,phenotype,http://purl.obolibrary.org/obo/MONDO_0017160,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0019259,phenotype,http://purl.obolibrary.org/obo/MONDO_0019259,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0016318,phenotype,http://purl.obolibrary.org/obo/MONDO_0016318,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0001250,phenotype,http://purl.obolibrary.org/obo/HP_0001250,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0007403,phenotype,http://purl.obolibrary.org/obo/MONDO_0007403,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:6600,gene,https://identifiers.org/HGNC:6600,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0013674,phenotype,http://purl.obolibrary.org/obo/MONDO_0013674,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0018543,phenotype,http://purl.obolibrary.org/obo/MONDO_0018543,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0015004,phenotype,http://purl.obolibrary.org/obo/MONDO_0015004,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0011758,phenotype,http://purl.obolibrary.org/obo/MONDO_0011758,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0018150,phenotype,http://purl.obolibrary.org/obo/MONDO_0018150,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0019385,phenotype,http://purl.obolibrary.org/obo/MONDO_0019385,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:28313,gene,https://identifiers.org/HGNC:28313,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0014940,phenotype,http://purl.obolibrary.org/obo/MONDO_0014940,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:21150,gene,https://identifiers.org/HGNC:21150,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:9388,gene,https://identifiers.org/HGNC:9388,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0009267,phenotype,http://purl.obolibrary.org/obo/MONDO_0009267,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:555,gene,https://identifiers.org/HGNC:555,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:1160,gene,https://identifiers.org/HGNC:1160,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010327,phenotype,http://purl.obolibrary.org/obo/MONDO_0010327,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:25443,gene,https://identifiers.org/HGNC:25443,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0002529,phenotype,http://purl.obolibrary.org/obo/HP_0002529,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0011835,phenotype,http://purl.obolibrary.org/obo/MONDO_0011835,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0002072,phenotype,http://purl.obolibrary.org/obo/HP_0002072,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010997,phenotype,http://purl.obolibrary.org/obo/MONDO_0010997,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0011613,phenotype,http://purl.obolibrary.org/obo/MONDO_0011613,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0800187,phenotype,http://purl.obolibrary.org/obo/MONDO_0800187,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010808,phenotype,http://purl.obolibrary.org/obo/MONDO_0010808,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0100186,phenotype,http://purl.obolibrary.org/obo/MONDO_0100186,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0019016,phenotype,http://purl.obolibrary.org/obo/MONDO_0019016,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0012116,phenotype,http://purl.obolibrary.org/obo/MONDO_0012116,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0971063,phenotype,http://purl.obolibrary.org/obo/MONDO_0971063,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0007182,phenotype,http://purl.obolibrary.org/obo/MONDO_0007182,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0968977,phenotype,http://purl.obolibrary.org/obo/MONDO_0968977,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010674,phenotype,http://purl.obolibrary.org/obo/MONDO_0010674,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010524,phenotype,http://purl.obolibrary.org/obo/MONDO_0010524,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:24650,gene,https://identifiers.org/HGNC:24650,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
